,Start Date,End Date,Buy Price,Sell Price,Return,Return %,Bars Held,Size
22108,2021-06-11 06:30:00,2021-06-11 06:31:00,36746.20428571429,36777.87680806858,63.345044708577916,0.06415473246602812,1.0,2.0
22109,2021-06-11 06:45:00,2021-06-11 06:46:00,36786.008571428574,36753.40714285714,-65.20285714286729,-0.06599395354873631,1.0,2.0
22110,2021-06-11 07:00:00,2021-06-11 07:01:00,36593.44285714287,36606.27375,25.66178571425553,0.025990288298589737,1.0,2.0
22111,2021-06-11 07:15:00,2021-06-11 07:16:00,36567.31142857143,36595.795714285705,56.96857142854424,0.05768284763806231,1.0,2.0
22112,2021-06-11 07:30:00,2021-06-11 07:31:00,36736.63841662572,36844.717142857146,216.15745246285223,0.21874147445782965,1.0,2.0
22113,2021-06-11 07:45:00,2021-06-11 07:46:00,36991.1925,37015.66428571428,48.94357142856461,0.049420556791732295,1.0,2.0
22114,2021-06-11 08:00:00,2021-06-11 08:01:00,37102.83714285715,37157.34857142857,109.02285714284517,0.11003097436942653,1.0,2.0
22115,2021-06-11 08:15:00,2021-06-11 08:16:00,37114.72714285715,37060.29,-108.87428571429336,-0.10976025884194936,1.0,2.0
22116,2021-06-11 08:30:00,2021-06-11 08:31:00,37113.23707613572,37077.73857142857,-70.99700941430638,-0.07165340016200354,1.0,2.0
22117,2021-06-11 08:45:00,2021-06-11 08:46:00,37053.83857142857,37062.85857142857,18.04000000000815,0.018219840880228634,1.0,2.0
22118,2021-06-11 09:00:00,2021-06-11 09:01:00,37093.25285714286,37057.88857142857,-70.72857142858265,-0.07142065229929206,1.0,2.0
22119,2021-06-11 09:15:00,2021-06-11 09:16:00,37220.807142857135,37183.30500448714,-75.00427673998638,-0.07579232687018206,1.0,2.0
22120,2021-06-11 09:30:00,2021-06-11 09:31:00,37431.211995555,37325.27977843572,-211.8644342385669,-0.21425282510605514,1.0,2.0
22121,2021-06-11 09:45:00,2021-06-11 09:46:00,37068.731986212864,37047.52732277143,-42.40932688287285,-0.0429795006466519,1.0,2.0
22122,2021-06-11 10:00:00,2021-06-11 10:01:00,37087.95285714285,37127.667142857135,79.42857142856519,0.08053106364380928,1.0,2.0
22123,2021-06-11 10:15:00,2021-06-11 10:16:00,37350.08285714287,37337.62142857143,-24.922857142883004,-0.025248460964742637,1.0,2.0
22124,2021-06-11 10:30:00,2021-06-11 10:31:00,37381.47307219715,37378.74571428572,-5.454715822867001,-0.005527374349687776,1.0,2.0
22125,2021-06-11 10:45:00,2021-06-11 10:46:00,37503.85428571429,37466.69285714285,-74.32285714287718,-0.0753170239814437,1.0,2.0
22126,2021-06-11 11:00:00,2021-06-11 11:01:00,37503.94,37492.875,-22.130000000004657,-0.02244292145640974,1.0,2.0
22127,2021-06-11 11:15:00,2021-06-11 11:16:00,37512.69714285714,37509.00142857143,-7.391428571427241,-0.00749762714563915,1.0,2.0
22128,2021-06-11 11:30:00,2021-06-11 11:31:00,37312.158766945,37267.77857142857,-88.76039103286166,-0.09004243370655411,1.0,2.0
22129,2021-06-11 11:45:00,2021-06-11 11:46:00,37425.37496495143,37412.92285714285,-24.904215617163572,-0.025286697382060682,1.0,2.0
